data_srlnum,rcrd_tm,x_crdnt,y_crdnt,z_crdnt,yaw_rt,roll_rt,pitch_rt
29934,20200909150433.626,-0.683594,0.617188,9.800781,-0.009205,-0.093950,0.037593
29935,20200909150433.671,-0.542969,0.609375,9.906250,-0.009264,-0.093969,0.037590
29936,20200909150433.690,-0.566406,0.562500,9.828125,-0.009390,-0.094004,0.037391
29937,20200909150433.719,-0.632812,0.617188,9.398438,-0.009371,-0.093870,0.037334
29938,20200909150433.742,-0.519531,0.566406,9.847656,-0.009353,-0.093541,0.037202
29939,20200909150433.764,-0.468750,0.703125,9.472656,-0.009372,-0.093480,0.037183
29940,20200909150433.827,-0.488281,0.570312,9.660156,-0.009510,-0.093268,0.037061
29941,20200909150433.846,-0.703125,0.558594,9.765625,-0.009516,-0.093266,0.036926
29942,20200909150433.860,-0.613281,0.562500,10.050781,-0.009535,-0.093208,0.036925
29943,20200909150433.883,-0.625000,0.582031,9.726562,-0.009535,-0.093208,0.036925
29944,20200909150433.907,-0.550781,0.601562,9.867188,-0.009476,-0.093189,0.036928
29945,20200909150433.957,-0.578125,0.667969,9.945312,-0.009476,-0.093189,0.036928
29946,20200909150433.976,-0.652344,0.621094,9.375000,-0.009345,-0.093016,0.036800
29947,20200909150433.997,-0.609375,0.378906,9.867188,-0.009347,-0.093017,0.036741
29948,20200909150434.021,-0.574219,0.578125,9.531250,-0.009292,-0.092999,0.036686
29949,20200909150434.047,-0.664062,0.515625,9.929688,-0.009025,-0.093039,0.036621
29950,20200909150434.089,-0.660156,0.667969,9.867188,-0.008911,-0.093003,0.036569
29951,20200909150434.117,-0.433594,0.628906,9.738281,-0.008911,-0.093003,0.036569
29952,20200909150434.143,-0.628906,0.519531,9.968750,-0.008892,-0.092869,0.036512
29953,20200909150434.162,-0.683594,0.476562,9.832031,-0.008972,-0.092827,0.036432
29954,20200909150434.177,-0.597656,0.562500,9.437500,-0.009283,-0.092474,0.036284
29955,20200909150434.233,-0.750000,0.562500,9.718750,-0.009439,-0.092395,0.036219
29956,20200909150434.253,-1.164062,0.664062,9.488281,-0.009581,-0.092372,0.036077
29957,20200909150434.272,-1.308594,0.558594,9.707031,-0.009621,-0.092449,0.036075
29958,20200909150434.287,-1.167969,0.605469,9.476562,-0.009697,-0.092604,0.036148
29959,20200909150434.311,-1.371094,0.589844,9.394531,-0.009906,-0.092737,0.036272
29960,20200909150434.368,-1.347656,0.554688,9.683594,-0.010017,-0.092773,0.036383
29961,20200909150434.394,-1.289062,0.484375,9.773438,-0.010134,-0.092810,0.036378
29962,20200909150434.420,-1.265625,0.769531,9.617188,-0.010189,-0.092830,0.036452
29963,20200909150434.440,-1.468750,0.628906,10.125000,-0.010559,-0.092632,0.036745
29964,20200909150434.462,-1.257812,0.636719,9.718750,-0.010712,-0.092552,0.036739
29965,20200909150434.518,-1.539062,0.718750,9.722656,-0.010728,-0.092494,0.036796
29966,20200909150434.535,-1.484375,0.523438,10.019531,-0.010762,-0.092380,0.036872
29967,20200909150434.557,-1.437500,0.675781,9.515625,-0.010836,-0.092339,0.036927
29968,20200909150434.572,-1.566406,0.644531,9.851562,-0.010817,-0.092397,0.036928
29969,20200909150434.591,-1.636719,0.664062,9.734375,-0.010775,-0.092320,0.036988
29970,20200909150434.652,-1.433594,0.656250,9.703125,-0.010793,-0.092262,0.036988
29971,20200909150434.670,-1.625000,0.582031,9.843750,-0.010772,-0.092128,0.036990
29972,20200909150434.686,-1.464844,0.550781,9.636719,-0.010824,-0.091953,0.037046
29973,20200909150434.712,-1.402344,0.503906,9.804688,-0.010859,-0.091836,0.037104
29974,20200909150434.731,-1.453125,0.613281,9.796875,-0.010951,-0.091740,0.037177
29975,20200909150434.783,-1.488281,0.593750,9.648438,-0.010969,-0.091682,0.037176
29976,20200909150434.805,-1.656250,0.570312,9.792969,-0.010966,-0.091682,0.037235
29977,20200909150434.831,-1.605469,0.449219,9.882812,-0.010961,-0.091681,0.037351
29978,20200909150434.849,-1.488281,0.648438,9.800781,-0.010997,-0.091567,0.037369
29979,20200909150434.864,-1.554688,0.609375,9.460938,-0.010939,-0.091546,0.037353
29980,20200909150434.920,-1.304688,0.664062,9.394531,-0.010939,-0.091546,0.037353
29981,20200909150434.945,-1.523438,0.656250,9.652344,-0.010958,-0.091488,0.037353
29982,20200909150434.964,-1.187500,0.671875,9.683594,-0.011145,-0.091294,0.037422
29983,20200909150434.981,-1.207031,0.699219,9.960938,-0.011257,-0.091138,0.037476
29984,20200909150435.004,-1.054688,0.562500,9.730469,-0.011294,-0.091022,0.037475
29985,20200909150435.058,-1.074219,0.621094,9.527344,-0.011429,-0.091000,0.037469
29986,20200909150435.078,-1.015625,0.656250,9.769531,-0.011614,-0.091191,0.037711
29987,20200909150435.121,-0.824219,0.597656,9.832031,-0.011555,-0.091173,0.037713
29988,20200909150435.142,-0.929688,0.714844,9.726562,-0.011573,-0.091310,0.037788
29989,20200909150435.164,-0.910156,0.570312,9.832031,-0.011355,-0.091564,0.037990
29990,20200909150435.213,-0.671875,0.613281,9.753906,-0.011395,-0.091641,0.037988
29991,20200909150435.237,-0.929688,0.511719,10.015625,-0.011377,-0.091699,0.037988
29992,20200909150435.259,-0.796875,0.601562,9.808594,-0.011432,-0.091717,0.038044
29993,20200909150435.278,-0.832031,0.621094,9.929688,-0.011315,-0.091680,0.038050
29994,20200909150435.302,-0.835938,0.621094,9.687500,-0.011306,-0.091489,0.038186
29995,20200909150435.355,-0.757812,0.621094,9.875000,-0.011322,-0.091431,0.038244
29996,20200909150435.369,-0.492188,0.656250,9.656250,-0.011457,-0.091409,0.038238
29997,20200909150435.389,-0.648438,0.648438,9.628906,-0.011534,-0.091370,0.038235
29998,20200909150435.410,-0.671875,0.578125,9.867188,-0.011648,-0.091214,0.038230
29999,20200909150435.437,-0.617188,0.621094,9.652344,-0.011648,-0.091214,0.038230
30000,20200909150435.487,-0.511719,0.617188,9.566406,-0.011741,-0.091115,0.038285
30001,20200909150435.511,-0.589844,0.585938,10.066406,-0.011759,-0.091057,0.038284
30002,20200909150435.535,-0.546875,0.632812,9.753906,-0.011759,-0.091057,0.038284
30003,20200909150435.558,-0.503906,0.667969,9.894531,-0.011778,-0.090999,0.038284
30004,20200909150435.578,-0.578125,0.699219,9.542969,-0.011892,-0.091036,0.038337
30005,20200909150435.628,-0.382812,0.667969,9.785156,-0.011910,-0.090977,0.038336
30006,20200909150435.656,-0.425781,0.628906,9.585938,-0.012172,-0.090744,0.038461
30007,20200909150435.679,-0.621094,0.625000,9.945312,-0.012169,-0.090744,0.038519
30008,20200909150435.694,-0.500000,0.636719,9.652344,-0.012188,-0.090685,0.038518
30009,20200909150435.720,-0.425781,0.703125,9.648438,-0.012188,-0.090685,0.038518
30010,20200909150435.772,-0.480469,0.527344,9.968750,-0.012130,-0.090667,0.038521
30011,20200909150435.796,-0.644531,0.613281,9.792969,-0.012068,-0.090648,0.038582
30012,20200909150435.823,-0.394531,0.687500,9.675781,-0.012010,-0.090630,0.038585
30013,20200909150435.848,-0.496094,0.671875,9.554688,-0.011933,-0.090669,0.038588
30014,20200909150435.869,-0.585938,0.648438,9.562500,-0.011814,-0.090632,0.038652
30015,20200909150435.916,-0.582031,0.652344,9.765625,-0.011736,-0.090674,0.038674
30016,20200909150435.940,-0.539062,0.613281,9.839844,-0.011697,-0.090598,0.038676
30017,20200909150435.967,-0.539062,0.507812,9.609375,-0.011694,-0.090597,0.038735
30018,20200909150435.982,-0.539062,0.671875,9.648438,-0.011675,-0.090655,0.038735
30019,20200909150435.996,-0.328125,0.597656,9.687500,-0.011675,-0.090655,0.038735
30020,20200909150436.051,-0.679688,0.664062,9.714844,-0.011629,-0.090580,0.038873
30021,20200909150436.077,-0.664062,0.558594,9.933594,-0.011627,-0.090580,0.038931
30022,20200909150436.092,-0.578125,0.644531,9.726562,-0.011605,-0.090638,0.038990
30023,20200909150436.111,-0.257812,0.515625,9.562500,-0.011605,-0.090638,0.038990
30024,20200909150436.136,-0.507812,0.636719,9.707031,-0.011560,-0.090755,0.039184
30025,20200909150436.192,-0.390625,0.492188,9.964844,-0.011557,-0.090755,0.039243
30026,20200909150436.210,-0.484375,0.562500,9.734375,-0.011557,-0.090755,0.039243
30027,20200909150436.234,-0.687500,0.687500,9.484375,-0.011615,-0.090968,0.039316
30028,20200909150436.256,-0.730469,0.492188,9.855469,-0.011670,-0.090986,0.039371
30029,20200909150436.275,-0.382812,0.597656,9.640625,-0.011725,-0.091199,0.039502
30030,20200909150436.332,-0.449219,0.558594,9.648438,-0.011839,-0.091235,0.039555
30031,20200909150436.358,-0.472656,0.628906,9.835938,-0.011878,-0.091315,0.039572
30032,20200909150436.373,-0.445312,0.621094,9.773438,-0.012035,-0.091428,0.039564
30033,20200909150436.388,-0.617188,0.609375,9.644531,-0.012048,-0.091369,0.039680
30034,20200909150436.413,-0.523438,0.761719,9.703125,-0.012042,-0.091176,0.039740
30035,20200909150436.472,-0.656250,0.738281,9.953125,-0.012111,-0.090945,0.039873
30036,20200909150436.486,-0.558594,0.601562,9.644531,-0.012339,-0.090826,0.039921
30037,20200909150436.500,-0.671875,0.570312,9.605469,-0.012415,-0.090786,0.039918
30038,20200909150436.518,-0.855469,0.554688,9.734375,-0.012431,-0.090728,0.039976
30039,20200909150436.539,-0.550781,0.496094,9.468750,-0.012373,-0.090709,0.039979
30040,20200909150436.586,-0.757812,0.605469,9.449219,-0.012290,-0.090751,0.040117
30041,20200909150436.599,-0.957031,0.585938,9.933594,-0.012271,-0.090809,0.040118
30042,20200909150436.619,-0.890625,0.710938,9.656250,-0.012308,-0.090885,0.040174
30043,20200909150436.641,-0.988281,0.605469,9.703125,-0.012348,-0.090962,0.040172
30044,20200909150436.660,-1.046875,0.625000,9.894531,-0.012366,-0.091099,0.040247
30045,20200909150436.713,-1.015625,0.628906,9.835938,-0.012406,-0.091175,0.040244
30046,20200909150436.734,-1.125000,0.597656,9.703125,-0.012443,-0.091251,0.040300
30047,20200909150436.770,-1.093750,0.714844,9.847656,-0.012440,-0.091254,0.040377
30048,20200909150436.785,-1.093750,0.605469,9.828125,-0.012437,-0.091253,0.040436
30049,20200909150436.803,-1.039062,0.710938,9.746094,-0.012434,-0.091253,0.040494
30050,20200909150436.867,-1.160156,0.750000,9.875000,-0.012434,-0.091253,0.040494
30051,20200909150436.885,-1.046875,0.675781,9.722656,-0.012392,-0.091175,0.040555
30052,20200909150436.901,-1.339844,0.609375,9.910156,-0.012383,-0.091177,0.040748
30053,20200909150436.920,-1.289062,0.746094,9.808594,-0.012316,-0.091160,0.040945
30054,20200909150436.945,-1.089844,0.656250,9.847656,-0.012095,-0.091029,0.041090
30055,20200909150436.996,-1.292969,0.664062,9.734375,-0.012055,-0.090953,0.041093
30056,20200909150437.016,-1.265625,0.679688,9.906250,-0.011832,-0.090822,0.041297
30057,20200909150437.039,-1.000000,0.648438,9.859375,-0.011832,-0.090822,0.041297
30058,20200909150437.065,-1.183594,0.656250,9.769531,-0.011789,-0.090744,0.041358
30059,20200909150437.079,-1.160156,0.562500,9.781250,-0.011770,-0.090803,0.041358
30060,20200909150437.136,-1.066406,0.519531,9.714844,-0.011786,-0.090744,0.041416
30061,20200909150437.159,-1.320312,0.597656,9.648438,-0.011728,-0.090725,0.041419
30062,20200909150437.180,-1.195312,0.640625,9.386719,-0.011667,-0.090706,0.041480
30063,20200909150437.200,-1.007812,0.628906,9.492188,-0.011407,-0.090499,0.041628
30064,20200909150437.220,-1.238281,0.644531,9.683594,-0.011345,-0.090480,0.041689
30065,20200909150437.279,-1.054688,0.500000,9.875000,-0.011345,-0.090480,0.041689
30066,20200909150437.294,-1.277344,0.570312,9.773438,-0.011284,-0.090464,0.041768
30067,20200909150437.313,-1.222656,0.652344,9.667969,-0.011321,-0.090540,0.041825
30068,20200909150437.339,-1.296875,0.570312,9.585938,-0.011315,-0.090542,0.041960
30069,20200909150437.362,-1.183594,0.546875,10.000000,-0.011354,-0.090618,0.041958
30070,20200909150437.408,-1.171875,0.562500,9.648438,-0.011388,-0.090697,0.042091
30071,20200909150437.431,-1.238281,0.453125,9.710938,-0.011364,-0.090754,0.042208
30072,20200909150437.455,-1.191406,0.722656,9.640625,-0.011400,-0.090833,0.042282
30073,20200909150437.475,-1.218750,0.640625,9.675781,-0.011400,-0.090833,0.042282
30074,20200909150437.499,-1.285156,0.722656,9.824219,-0.011398,-0.090832,0.042341
30075,20200909150437.550,-1.425781,0.714844,9.816406,-0.011398,-0.090832,0.042341
30076,20200909150437.571,-1.261719,0.597656,9.632812,-0.011347,-0.090564,0.042538
30077,20200909150437.592,-1.164062,0.675781,9.765625,-0.011304,-0.090487,0.042598
30078,20200909150437.615,-1.328125,0.507812,9.941406,-0.011265,-0.090410,0.042601
30079,20200909150437.638,-1.296875,0.660156,9.664062,-0.011262,-0.090410,0.042659
30080,20200909150437.687,-1.164062,0.617188,9.582031,-0.011262,-0.090410,0.042659
30081,20200909150437.702,-1.285156,0.597656,9.722656,-0.011171,-0.090257,0.042915
30082,20200909150437.724,-1.320312,0.566406,9.656250,-0.011165,-0.090259,0.043051
30083,20200909150437.748,-1.644531,0.488281,9.851562,-0.011165,-0.090259,0.043051
30084,20200909150437.771,-1.527344,0.515625,9.773438,-0.011236,-0.090413,0.043240
30085,20200909150437.812,-1.621094,0.539062,9.593750,-0.011253,-0.090742,0.043372
30086,20200909150437.837,-1.597656,0.636719,9.554688,-0.011136,-0.090897,0.043435
30087,20200909150437.860,-1.742188,0.671875,9.851562,-0.011099,-0.091014,0.043436
30088,20200909150437.879,-1.695312,0.742188,9.449219,-0.011098,-0.091209,0.043512
30089,20200909150437.897,-1.707031,0.687500,9.531250,-0.011119,-0.091343,0.043510
30090,20200909150437.943,-1.894531,0.632812,9.558594,-0.011175,-0.091749,0.043640
30091,20200909150437.965,-1.781250,0.609375,9.605469,-0.011215,-0.091826,0.043638
30092,20200909150437.986,-1.894531,0.632812,9.601562,-0.011135,-0.091865,0.043699
30093,20200909150438.006,-1.867188,0.718750,9.597656,-0.011055,-0.091906,0.043780
30094,20200909150438.025,-1.937500,0.632812,9.792969,-0.010917,-0.091927,0.043844
30095,20200909150438.078,-1.808594,0.636719,9.730469,-0.010677,-0.091854,0.043991
30096,20200909150438.093,-1.941406,0.652344,9.742188,-0.010659,-0.091912,0.043991
30097,20200909150438.118,-1.871094,0.621094,9.726562,-0.010659,-0.091912,0.043991
30098,20200909150438.146,-1.894531,0.527344,9.816406,-0.010598,-0.091893,0.044052
30099,20200909150438.170,-1.808594,0.628906,9.632812,-0.010573,-0.091953,0.044188
30100,20200909150438.219,-1.878906,0.585938,9.699219,-0.010512,-0.091933,0.044249
30101,20200909150438.239,-1.792969,0.644531,9.664062,-0.010490,-0.091991,0.044308
30102,20200909150438.262,-1.949219,0.597656,9.671875,-0.010432,-0.091972,0.044311
30103,20200909150438.284,-1.824219,0.644531,9.632812,-0.010403,-0.092227,0.044581
30104,20200909150438.299,-1.664062,0.562500,9.570312,-0.010403,-0.092227,0.044581
30105,20200909150438.352,-1.886719,0.671875,9.675781,-0.010384,-0.092285,0.044581
30106,20200909150438.378,-1.738281,0.566406,9.738281,-0.010384,-0.092285,0.044581
30107,20200909150438.399,-1.898438,0.609375,9.882812,-0.010323,-0.092265,0.044643
30108,20200909150438.415,-1.894531,0.640625,9.796875,-0.010185,-0.092286,0.044707
30109,20200909150438.435,-1.921875,0.660156,9.628906,-0.010127,-0.092267,0.044710
30110,20200909150438.500,-1.726562,0.601562,9.738281,-0.010047,-0.092309,0.044790
30111,20200909150438.514,-1.773438,0.648438,9.644531,-0.010047,-0.092309,0.044790
30112,20200909150438.538,-1.851562,0.585938,9.781250,-0.009988,-0.092290,0.044793
30113,20200909150438.561,-1.824219,0.605469,9.625000,-0.009908,-0.092329,0.044855
30114,20200909150438.582,-1.804688,0.605469,9.664062,-0.009752,-0.092215,0.044862
30115,20200909150438.626,-1.730469,0.570312,9.621094,-0.009752,-0.092215,0.044862
30116,20200909150438.650,-1.832031,0.539062,9.746094,-0.009669,-0.092256,0.045001
30117,20200909150438.676,-1.847656,0.566406,9.695312,-0.009611,-0.092237,0.045004
30118,20200909150438.696,-1.824219,0.578125,9.617188,-0.009611,-0.092237,0.045004
30119,20200909150438.715,-1.777344,0.593750,9.675781,-0.009592,-0.092295,0.045004
30120,20200909150438.774,-1.855469,0.593750,9.707031,-0.009589,-0.092295,0.045063
30121,20200909150438.792,-1.824219,0.625000,9.714844,-0.009589,-0.092295,0.045063
30122,20200909150438.807,-1.820312,0.601562,9.804688,-0.009510,-0.092334,0.045124
30123,20200909150438.826,-1.839844,0.664062,9.691406,-0.009487,-0.092394,0.045202
30124,20200909150438.854,-1.761719,0.574219,9.792969,-0.009349,-0.092414,0.045266
30125,20200909150438.904,-1.765625,0.632812,9.707031,-0.009288,-0.092395,0.045328
30126,20200909150438.918,-1.769531,0.628906,9.671875,-0.009230,-0.092376,0.045330
30127,20200909150438.938,-1.773438,0.574219,9.675781,-0.009111,-0.092338,0.045394
30128,20200909150438.962,-1.789062,0.578125,9.664062,-0.009111,-0.092338,0.045394
30129,20200909150438.985,-1.746094,0.617188,9.628906,-0.009034,-0.092377,0.045398
30130,20200909150439.036,-1.750000,0.625000,9.718750,-0.008917,-0.092340,0.045403
30131,20200909150439.060,-1.718750,0.582031,9.746094,-0.008800,-0.092303,0.045409
30132,20200909150439.082,-1.769531,0.550781,9.757812,-0.008800,-0.092303,0.045409
30133,20200909150439.102,-1.707031,0.574219,9.714844,-0.008742,-0.092284,0.045411
30134,20200909150439.126,-1.753906,0.562500,9.730469,-0.008742,-0.092284,0.045411
30135,20200909150439.187,-1.718750,0.582031,9.726562,-0.008684,-0.092266,0.045414
30136,20200909150439.202,-1.644531,0.593750,9.656250,-0.008567,-0.092231,0.045438
30137,20200909150439.221,-1.597656,0.617188,9.707031,-0.008548,-0.092289,0.045439
30138,20200909150439.246,-1.511719,0.578125,9.730469,-0.008585,-0.092365,0.045495
30139,20200909150439.269,-1.410156,0.546875,9.664062,-0.008643,-0.092384,0.045493
30140,20200909150439.313,-1.402344,0.558594,9.765625,-0.008701,-0.092402,0.045490
30141,20200909150439.331,-1.171875,0.632812,9.777344,-0.008659,-0.092325,0.045550
30142,20200909150439.356,-1.101562,0.640625,9.750000,-0.008542,-0.092288,0.045556
30143,20200909150439.377,-1.015625,0.652344,9.785156,-0.008545,-0.092288,0.045497
30144,20200909150439.403,-0.820312,0.605469,9.789062,-0.008548,-0.092286,0.045420
30145,20200909150439.453,-0.597656,0.585938,9.722656,-0.008628,-0.092247,0.045359
30146,20200909150439.476,-0.644531,0.617188,9.765625,-0.008589,-0.092171,0.045361
30147,20200909150439.497,-0.585938,0.585938,9.769531,-0.008568,-0.092036,0.045362
30148,20200909150439.521,-0.574219,0.562500,9.753906,-0.008510,-0.092017,0.045365
30149,20200909150439.540,-0.589844,0.597656,9.835938,-0.008528,-0.091959,0.045365
30150,20200909150439.597,-0.507812,0.589844,9.761719,-0.008447,-0.091613,0.045370
30151,20200909150439.612,-0.515625,0.613281,9.726562,-0.008485,-0.091497,0.045368
30152,20200909150439.635,-0.468750,0.589844,9.742188,-0.008461,-0.091362,0.045428
30153,20200909150439.656,-0.453125,0.593750,9.742188,-0.008461,-0.091362,0.045428
30154,20200909150439.681,-0.371094,0.589844,9.738281,-0.008440,-0.091227,0.045430
30155,20200909150439.726,-0.402344,0.601562,9.777344,-0.008440,-0.091227,0.045430
30156,20200909150439.750,-0.316406,0.542969,9.769531,-0.008462,-0.091167,0.045352
30157,20200909150439.773,-0.253906,0.558594,9.792969,-0.008523,-0.091186,0.045291
30158,20200909150439.797,-0.230469,0.605469,9.738281,-0.008523,-0.091186,0.045291
30159,20200909150439.815,-0.183594,0.574219,9.867188,-0.008542,-0.091128,0.045291
30160,20200909150439.867,-0.109375,0.640625,9.757812,-0.008603,-0.091147,0.045230
30161,20200909150439.892,0.000000,0.609375,9.765625,-0.008659,-0.090973,0.045228
30162,20200909150439.911,-0.011719,0.625000,9.796875,-0.008694,-0.090856,0.045285
30163,20200909150439.930,0.074219,0.593750,9.781250,-0.008809,-0.090698,0.045262
30164,20200909150439.953,0.039062,0.597656,9.769531,-0.008847,-0.090582,0.045260
30165,20200909150440.008,0.023438,0.562500,9.792969,-0.008921,-0.090350,0.045258
30166,20200909150440.032,0.074219,0.574219,9.792969,-0.008943,-0.090292,0.045199
